Read Group Name GATK,Paivi Sample Name for Libraries
P6_BC16_sorted_rg,CU-64-2
P6_BC17_sorted_rg,EL-70-2
P6_BC18_sorted_rg,EL-67-2
P6_BC19_sorted_rg,AL-6-7
P6_BC1_sorted_rg,EU-29-3
P6_BC20_sorted_rg,CU-67-2
P6_BC21_sorted_rg,EU-49-1
P6_BC22_sorted_rg,EU-4-1
P6_BC23_sorted_rg,CU-63-2
P6_BC24_sorted_rg,EL-1-3
P6_BC25_sorted_rg,CU-38-3
P6_BC26_sorted_rg,EU-39-1
P6_BC27_sorted_rg,EL-8-2
P6_BC28_sorted_rg,EU-17-1
P6_BC29_sorted_rg,CU-25-3
P6_BC2_sorted_rg,CU-21-2
P6_BC30_sorted_rg,EL-52-1
P6_BC31_sorted_rg,EL-15-3
P6_BC32_sorted_rg,EU-20-1
P6_BC33_sorted_rg,EL-12-1
P6_BC34_sorted_rg,EU-19-1
P6_BC35_sorted_rg,EL-19-1
P6_BC36_sorted_rg,CU-83-1
P6_BC37_sorted_rg,CL-30-2
P6_BC38_sorted_rg,CL-57-2
P6_BC39_sorted_rg,CU-4-1
P6_BC3_sorted_rg,CL-56-1
P6_BC40_sorted_rg,CL-34-3
P6_BC4_sorted_rg,CL-57-1
P6_BC5_sorted_rg,CU-72-2
P6_BC6_sorted_rg,AU-14-5
P6_BC7_sorted_rg,CU-25-2
P6_BC8_sorted_rg,SHL-9
P6_BC9_sorted_rg,AU-12-1
P7_BC10_sorted_rg,AU-9-9
P7_BC11_sorted_rg,CU-68-2
P7_BC12_sorted_rg,CL-14-2
P7_BC13_sorted_rg,AL-2-1
P7_BC14_sorted_rg,CU-79-1-2
P7_BC15_sorted_rg,CU-58-2
P7_BC16_sorted_rg,EL-88-2
P7_BC17_sorted_rg,CL-10-3
P7_BC18_sorted_rg,EL-24-1
P7_BC19_sorted_rg,AL-7-1
P7_BC1_sorted_rg,EU-23-2
P7_BC20_sorted_rg,CU-12-1
P7_BC21_sorted_rg,EL-90-2
P7_BC22_sorted_rg,EL-27-1
P7_BC23_sorted_rg,AU-20-4
P7_BC24_sorted_rg,EU-5-3
P7_BC25_sorted_rg,EU-37-2
P7_BC26_sorted_rg,AU-11-6
P7_BC27_sorted_rg,CL-3-2
P7_BC28_sorted_rg,EU-37-3
P7_BC29_sorted_rg,CL-6-1
P7_BC2_sorted_rg,CU-67-1
P7_BC30_sorted_rg,CU-2-1
P7_BC31_sorted_rg,EU-74-1
P7_BC32_sorted_rg,AL-10-2
P7_BC33_sorted_rg,EU-6-2
P7_BC34_sorted_rg,EU-10-2
P7_BC35_sorted_rg,CL-8-1
P7_BC36_sorted_rg,EL-75-2
P7_BC37_sorted_rg,EU-70-1
P7_BC38_sorted_rg,CL-65-2
P7_BC39_sorted_rg,EU-32-2
P7_BC3_sorted_rg,CU-10-2
P7_BC40_sorted_rg,CU-65-2
P7_BC41_sorted_rg,EU-5-1
P7_BC42_sorted_rg,AU-3-5
P7_BC43_sorted_rg,EL-46-2
P7_BC44_sorted_rg,AU-9-4
P7_BC45_sorted_rg,EL-92-1-1
P7_BC46_sorted_rg,EL-48-1
P7_BC47_sorted_rg,EL-38-1
P7_BC48_sorted_rg,CU-51-1
P7_BC4_sorted_rg,EU-44-2
P7_BC5_sorted_rg,AU-21-5
P7_BC6_sorted_rg,CL-65-1-2
P7_BC7_sorted_rg,CL-13-3
P7_BC8_sorted_rg,CU-69-2
P7_BC9_sorted_rg,CL-60-2
P8_BC10_sorted_rg,EL-71-1
P8_BC11_sorted_rg,AL-4-6
P8_BC12_sorted_rg,AU-3-7
P8_BC13_sorted_rg,CU-83-1
P8_BC14_sorted_rg,EU-46-2
P8_BC15_sorted_rg,EU-17-2
P8_BC16_sorted_rg,CU-57-2
P8_BC17_sorted_rg,EU-49-2
P8_BC18_sorted_rg,CU-54-1
P8_BC19_sorted_rg,AU-25-5
P8_BC1_sorted_rg,AU-20-6
P8_BC20_sorted_rg,SNB-2
P8_BC21_sorted_rg,EL-5-2
P8_BC22_sorted_rg,EU-14-2
P8_BC23_sorted_rg,AU-16-2-1
P8_BC24_sorted_rg,EL-59-1
P8_BC25_sorted_rg,EU-13-3
P8_BC26_sorted_rg,AL-7-2
P8_BC27_sorted_rg,EL-82-2
P8_BC28_sorted_rg,CU-55-2
P8_BC29_sorted_rg,EL-47-2
P8_BC2_sorted_rg,CL-41-1
P8_BC30_sorted_rg,AU-16-2-2
P8_BC31_sorted_rg,EL-72-1
P8_BC32_sorted_rg,AU-5-3
P8_BC33_sorted_rg,CL-8-3
P8_BC34_sorted_rg,EU-25-1
P8_BC35_sorted_rg,AU-22-2
P8_BC36_sorted_rg,AU-22-4
P8_BC37_sorted_rg,AU-11-7
P8_BC38_sorted_rg,EU-87-1
P8_BC39_sorted_rg,EU-71-2
P8_BC3_sorted_rg,EL-42-2
P8_BC40_sorted_rg,AU-33-3
P8_BC41_sorted_rg,EL-74-2
P8_BC42_sorted_rg,EU-56-2
P8_BC43_sorted_rg,CL-1-2
P8_BC44_sorted_rg,CU-22-3
P8_BC45_sorted_rg,AL-2-2
P8_BC46_sorted_rg,EL-83-2
P8_BC47_sorted_rg,EU-52-3
P8_BC48_sorted_rg,TRT-20
P8_BC4_sorted_rg,EL-37-2
P8_BC5_sorted_rg,CL-1-3
P8_BC6_sorted_rg,AL-4-5
P8_BC7_sorted_rg,EL-79-2
P8_BC8_sorted_rg,CL-14-1
P8_BC9_sorted_rg,AL-4-1
P9_BC10_sorted_rg,AU-24-5-1
P9_BC11_sorted_rg,CU-86-1
P9_BC12_sorted_rg,CU-44-2
P9_BC13_sorted_rg,EU-42-2
P9_BC14_sorted_rg,CL-9-2
P9_BC15_sorted_rg,AU-24-5
P9_BC16_sorted_rg,EU-4-2
P9_BC17_sorted_rg,HHR-1
P9_BC18_sorted_rg,EU-25-3
P9_BC19_sorted_rg,EL-81-2
P9_BC1_sorted_rg,AU-2-2
P9_BC20_sorted_rg,AU-15-3
P9_BC21_sorted_rg,CU-53-1
P9_BC22_sorted_rg,AL-1-6
P9_BC23_sorted_rg,AL-3-3
P9_BC24_sorted_rg,EU-11-1
P9_BC25_sorted_rg,EL-14-2
P9_BC26_sorted_rg,EU-33-3
P9_BC27_sorted_rg,EL-26-2
P9_BC28_sorted_rg,AL-1-3
P9_BC29_sorted_rg,AL-1-10
P9_BC2_sorted_rg,AU-8-4
P9_BC30_sorted_rg,PET-7
P9_BC31_sorted_rg,EL-14-3
P9_BC32_sorted_rg,AL-1-5
P9_BC33_sorted_rg,AL-1-1
P9_BC34_sorted_rg,CL-4-2
P9_BC35_sorted_rg,AU-33-5
P9_BC36_sorted_rg,EL-41-1
P9_BC37_sorted_rg,OPN-1
P9_BC38_sorted_rg,EL-26-1
P9_BC39_sorted_rg,EL-39-2
P9_BC3_sorted_rg,EL-47-1
P9_BC40_sorted_rg,AU-33-4
P9_BC41_sorted_rg,AL-10-3
P9_BC42_sorted_rg,EU-38-1
P9_BC43_sorted_rg,CU-66-2
P9_BC44_sorted_rg,EU-30-2
P9_BC45_sorted_rg,EL-35-2
P9_BC46_sorted_rg,EU-2-3
P9_BC47_sorted_rg,AL-1-8
P9_BC48_sorted_rg,EL-86-2
P9_BC4_sorted_rg,EL-27-3
P9_BC5_sorted_rg,EL-14-1
P9_BC6_sorted_rg,CL-44-2
P9_BC7_sorted_rg,EL-15-1
P9_BC8_sorted_rg,AL-3-10
P9_BC9_sorted_rg,AU-10-6-G
